serial_no,candidate_or_party,election_name,declaration_id,transaction_date,category,donor_or_recipient,id_number,income_amount,expenditure_amount,donation_method,deposit_date,returned_or_paid_to_treasury,purpose,money_type,address,phone_number,disclosed_recipient,recipient_staff_name,recipient_staff_title,party_staff_name,party_staff_title,relationship,correction_note,correction_date
15094,賴清德,113年總統、副總統選舉,首次申報,1130102,集會支出,捷盛印刷有限公司,27828931,0.00,190050.00,,,,活動場佈置,金錢,台北市中山區****,02-2*****,否,,,,,,,
15095,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,鑫大聯網有限公司,28465818,0.00,200000.00,,,,廣告費用,金錢,新北市五股區****,02-2*****,否,,,,,,,
15096,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,新北市政府,33506509,0.00,180.00,,,,其他費用,金錢,,,否,,,,,,,
15097,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,自在軒茶坊裕農店,36681661,0.00,90.00,,,,餐飲費用,金錢,,,否,,,,,,,
15098,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,冠煌便當店,38771463,0.00,200.00,,,,餐飲費用,金錢,彰化縣北斗鎮****,,否,,,,,,,
15099,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,元富廣式燒臘店,41295801,0.00,1545.00,,,,餐飲費用,金錢,,,否,,,,,,,
15100,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,台灣中油股份有限公司油品行銷事業部東區營業處馬賽加油站,42055033,0.00,659.00,,,,油資,金錢,,,否,,,,,,,
15101,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,騰瀠飲食店,45469015,0.00,4025.00,,,,餐飲費用,金錢,臺中市西屯區****,,否,,,,,,,
15102,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,杏福商行,47464135,0.00,520.00,,,,餐費,金錢,,,否,,,,,,,
15103,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,蓬樂交通股份有限公司,49681448,0.00,9000.00,,,,車資,金錢,苗栗市新村號****,,否,,,,,,,
15104,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,蓬樂交通股份有限公司,49681448,0.00,9000.00,,,,車資,金錢,苗栗市新村號****,,否,,,,,,,
15105,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,和雲行動服務股份有限公司台北總站,50885758,0.00,134.00,,,,通行費,金錢,,,否,,,,,,,
15106,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,和德昌股份有限公司-彰化中山二分公司,53663415,0.00,1612.00,,,,餐飲費用,金錢,,,否,,,,,,,
15107,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,全聯實業股份有限公司羅東光榮分公司,54394924,0.00,442.00,,,,餐飲費用,金錢,,,否,,,,,,,
15108,賴清德,113年總統、副總統選舉,首次申報,1130102,租用競選辦事處支出,永捷系統科技有限公司,54829836,0.00,52500.00,,,,租借電腦設備費用,金錢,高雄市三民區****,0732*****,否,,,,,,,
15109,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,田園食品有限公司,56683195,0.00,2451.00,,,,餐飲費用,金錢,,,否,,,,,,,
15110,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,台灣中油股份有限公司油品行銷事業部台南營業處府前路加油站,56955225,0.00,604.00,,,,油資,金錢,,,否,,,,,,,
15111,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司彰化營運處,58800108,0.00,1358.00,,,,電信費,金錢,,,否,,,,,,,
15112,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,鼎立安商務旅館有限公司,64910574,0.00,3280.00,,,,差旅膳宿費用,金錢,,,否,,,,,,,
15113,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,三桶金企業社,66992620,0.00,300.00,,,,水,金錢,,,否,,,,,,,
15114,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,中華郵政股份有限公司台南東寧路郵局,69699522,0.00,12852.00,,,,郵資,金錢,臺南市東區東****,,否,,,,,,,
15115,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華郵政股份有限公司台南東寧路郵局,69699522,0.00,30.00,,,,匯費,金錢,臺南市東區東****,,否,,,,,,,
15116,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,興東正宗早點,70932293,0.00,2800.00,,,,肉包跟豆漿,金錢,,,否,,,,,,,
15117,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,食為大港式燒臘,72522014,0.00,960.00,,,,餐飲費用,金錢,臺中市西屯區****,,否,,,,,,,
15118,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,懷念便當店,72938408,0.00,1820.00,,,,餐費,金錢,,,否,,,,,,,
15119,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華郵政股份有限公司羅東南門郵局,77045624,0.00,67.00,,,,郵資,金錢,,,否,,,,,,,
15120,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,創奇設計印刷有限公司,80004366,0.00,2730.00,,,,背板輸出,金錢,,,否,,,,,,,
15121,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,全家便利商店股份有限公司-潭子大茂分公司,80355968,0.00,20.00,,,,其他費用,金錢,,,否,,,,,,,
15122,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,數位廣告事業有限公司,80635103,0.00,200000.00,,,,製作競選物品或宣傳廣告費用,金錢,台中市東區東****,04-2*****,否,,,,,,,
15123,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,1736.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15124,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,112.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15125,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,81.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15126,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,75.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15127,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,75.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15128,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,75.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15129,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,1618.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15130,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15131,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,3096.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15132,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15133,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15134,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15135,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15136,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15137,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2700.00,,,,電信費,金錢,臺北市大安區****,,否,,,,,,,
15138,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華電信股份有限公司台灣北區電信分公司台北營運處,81691784,0.00,2399.00,,,,網路費,金錢,臺北市大安區****,,否,,,,,,,
15139,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,萬發萬萬食品行,81710712,0.00,1300.00,,,,餐飲費用,金錢,,,否,,,,,,,
15140,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,和雲行動服務股份有限公司雲林高鐵站,82517573,0.00,1853.00,,,,租車費用,金錢,,,否,,,,,,,
15141,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,和雲行動服務股份有限公司雲林高鐵站,82517573,0.00,9.00,,,,通行費,金錢,,,否,,,,,,,
15142,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,和雲行動服務股份有限公司台中高鐵站,82517855,0.00,77.00,,,,通行費,金錢,臺中市烏日區****,,否,,,,,,,
15143,賴清德,113年總統、副總統選舉,首次申報,1130102,交通旅運支出,和雲行動服務股份有限公司台中高鐵站,82517855,0.00,2412.00,,,,租車費用,金錢,臺中市烏日區****,,否,,,,,,,
15144,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,欣中一排骨,82551781,0.00,700.00,,,,餐飲費用,金錢,,,否,,,,,,,
15145,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,龍泰影像企業行,82752231,0.00,92000.00,,,,布條,金錢,高雄市大寮區****,0773*****,否,,,,,,,
15146,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,鏡電視股份有限公司,83726795,0.00,1000000.00,,,,廣告費,金錢,臺北市內湖區****,02-7*****,否,,,,,,,
15147,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,飛凡傳播股份有限公司,84938403,0.00,2500000.00,,,,廣告費用,金錢,台北市光復北****,02-2*****,否,,,,,,,
15148,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,振宇五金股份有限公司-羅東站東分公司,85081025,0.00,88.00,,,,其他費用,金錢,,,否,,,,,,,
15149,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,鼎豐快餐店,85433014,0.00,2320.00,,,,餐飲費用,金錢,,,否,,,,,,,
15150,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,明美室內裝修設計有限公司,86208654,0.00,8400.00,,,,其他費用,金錢,台中市沙鹿區****,,否,,,,,,,
15151,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,玉坤田商務旅館,87111279,0.00,5000.00,,,,旅費,金錢,,,否,,,,,,,
15152,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,上石味餐飲店,87113305,0.00,510.00,,,,餐飲費用,金錢,臺中市西屯區****,,否,,,,,,,
15153,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,拎刀躁咖便當,88295303,0.00,1985.00,,,,餐費,金錢,,,否,,,,,,,
15154,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,逼萬影像製作工作室,88376608,0.00,78750.00,,,,製作宣傳廣告費用,金錢,台北市大同區****,0958*****,否,,,,,,,
15155,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,和雲行動服務股份有限公司台北總站,88393228,0.00,2160.00,,,,租金,金錢,臺北市中正區****,,否,,,,,,,
15156,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,楊媽媽客家美食,88925528,0.00,1020.00,,,,餐飲費用,金錢,,,否,,,,,,,
15157,賴清德,113年總統、副總統選舉,首次申報,1130102,集會支出,大千廣播電台股份有限公司,89543920,0.00,792383.00,,,,活動費,金錢,臺中市西區臺****,0422*****,否,,,,,,,
15158,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,全聯實業股份有限公司彰化中正分公司,90528314,0.00,378.00,,,,餐飲費用,金錢,,,否,,,,,,,
15159,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,全聯實業股份有限公司彰化中正分公司,90528314,0.00,378.00,,,,餐飲費用,金錢,,,否,,,,,,,
15160,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,陞豪生活館有限公司,90540823,0.00,398.00,,,,其他費用,金錢,,,否,,,,,,,
15161,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,承銳餐飲有限公司,90558246,0.00,765.00,,,,餐飲費用,金錢,,,否,,,,,,,
15162,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,小蠍子商行,91140629,0.00,245.00,,,,餐飲費用,金錢,,,否,,,,,,,
15163,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,富寧小吃店,93398568,0.00,1356.00,,,,餐飲費用,金錢,,,否,,,,,,,
15164,賴清德,113年總統、副總統選舉,首次申報,1130102,宣傳支出,民間全民電視股份有限公司,96975768,0.00,4680000.00,,,,廣告費,金錢,新北市林口區****,02-8*****,否,,,,,,,
15165,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,純精加油站股份有限公司,97488528,0.00,700.00,,,,油資,金錢,,,否,,,,,,,
15166,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華郵政股份有限公司苗栗文山郵局,98191165,0.00,60.00,,,,郵資,金錢,苗栗縣苗栗市****,,否,,,,,,,
15167,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,中華郵政股份有限公司苗栗文山郵局,98191165,0.00,30.00,,,,匯費,金錢,苗栗縣苗栗市****,,否,,,,,,,
15168,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,永進利食品行,98795904,0.00,900.00,,,,餐飲費用,金錢,,,否,,,,,,,
15169,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,古都碗粿,98804930,0.00,900.00,,,,餐飲費用,金錢,,,否,,,,,,,
15170,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,黃挺瑋,A12*******,0.00,3000.00,,,,差勤費,金錢,基隆市安樂區****,,否,,,,,,,
15171,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,詹美麗,A21*******,0.00,40000.00,,,,薪資,金錢,台北市大同區****,02-2*****,否,,,,,,,
15172,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,陳紹瑜,C12*******,0.00,1200.00,,,,發送文宣出勤費,金錢,基隆市安樂區****,,否,,,,,,,
15173,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,余睿柏,C12*******,0.00,3000.00,,,,差勤費,金錢,基隆市信義區****,,否,,,,,,,
15174,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,王偉杰,C12*******,0.00,3000.00,,,,差勤費,金錢,基隆市安樂區****,,否,,,,,,,
15175,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,林麗雯,C22*******,0.00,2400.00,,,,發送文宣出勤費,金錢,基隆市安樂區****,,否,,,,,,,
15176,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,顏綉綺,C22*******,0.00,3000.00,,,,差勤費,金錢,基隆市安樂區****,,否,,,,,,,
15177,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,林芊佑,C22*******,0.00,4800.00,,,,發送文宣出勤費,金錢,基隆市安樂區****,,否,,,,,,,
15178,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,楊博仁,E12*******,0.00,2200.00,,,,宣傳車工資,金錢,高雄市三民區****,0901*****,否,,,,,,,
15179,賴清德,113年總統、副總統選舉,首次申報,1130102,雜支支出,競選總部,F12*******,0.00,400.00,,,,非金錢核銷,非金錢,臺南市安平區****,,否,,,,,,,
15180,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,林雅慧,N22*******,0.00,400.00,,,,發送文宣出勤費,金錢,基隆市中正區****,,否,,,,,,,
15181,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,林琬苡,R22*******,0.00,10000.00,,,,月份薪資,金錢,台北市中山區****,,否,,,,,,,
15182,賴清德,113年總統、副總統選舉,首次申報,1130102,人事費用支出,林季姝,U22*******,0.00,2400.00,,,,發送文宣出勤費,金錢,基隆市中正區****,,否,,,,,,,
